1,0,536.02,265.55,101.39,327.48,0.9999892711639404,-1,-1,-1
1,1,391.13,283.66,112.58,313.24,0.9999812841415405,-1,-1,-1
1,2,1018.59,238.50,119.76,401.35,0.9999780654907227,-1,-1,-1
1,3,877.63,144.83,232.79,644.95,0.9999608993530273,-1,-1,-1
1,4,-104.74,-27.40,433.68,1196.98,0.9998514652252197,-1,-1,-1
1,5,734.36,320.99,50.64,136.03,0.9994511008262634,-1,-1,-1
1,6,868.70,255.47,95.32,300.39,0.9992781281471252,-1,-1,-1
1,7,792.24,327.16,43.50,120.87,0.9988014698028564,-1,-1,-1
1,8,1372.50,319.82,46.42,129.86,0.9986183643341064,-1,-1,-1
1,9,692.78,331.97,41.47,130.37,0.9980950951576233,-1,-1,-1
1,10,846.94,331.50,43.57,117.26,0.9904594421386719,-1,-1,-1
1,11,1322.92,333.50,38.58,106.85,0.9893506169319153,-1,-1,-1
1,12,1855.68,329.97,38.01,109.26,0.9864888787269592,-1,-1,-1
1,13,1795.56,331.78,37.31,105.44,0.9787010550498962,-1,-1,-1
1,14,1632.38,336.46,29.87,81.43,0.9739736318588257,-1,-1,-1
1,15,1657.50,336.58,28.80,81.30,0.9499640464782715,-1,-1,-1
1,16,1645.46,335.46,26.78,79.27,0.7140085101127625,-1,-1,-1
1,17,1345.68,341.07,31.18,99.76,0.578021764755249,-1,-1,-1
2,0,533.83,264.43,100.07,331.89,0.9999966621398926,-1,-1,-1
2,1,385.92,276.71,113.04,326.02,0.999991774559021,-1,-1,-1
2,2,1016.36,238.42,120.13,404.84,0.9999856948852539,-1,-1,-1
2,3,876.86,153.33,228.73,638.68,0.9999799728393555,-1,-1,-1
2,7,790.40,328.69,42.47,121.15,0.9997351765632629,-1,-1,-1
2,6,867.75,256.51,92.13,302.87,0.9997257590293884,-1,-1,-1
2,4,-149.44,-34.16,466.57,1229.38,0.9996824264526367,-1,-1,-1
2,5,732.13,321.89,51.54,137.03,0.9996823072433472,-1,-1,-1
2,8,1371.99,321.04,45.10,130.76,0.9993029832839966,-1,-1,-1
2,9,691.29,332.55,40.62,130.92,0.999006450176239,-1,-1,-1
2,10,844.94,330.69,46.45,118.62,0.9947344064712524,-1,-1,-1
2,11,1320.85,336.07,38.75,108.32,0.9935114979743958,-1,-1,-1
2,12,1853.10,335.27,37.19,110.83,0.9909935593605042,-1,-1,-1
2,14,1631.65,342.48,30.42,77.98,0.9609546065330505,-1,-1,-1
2,13,1795.40,334.01,32.83,105.18,0.9510883688926697,-1,-1,-1
2,15,1656.66,342.85,26.38,78.22,0.9437775015830994,-1,-1,-1
2,16,1643.06,341.00,25.55,77.97,0.7491043210029602,-1,-1,-1
2,17,1342.24,346.77,30.02,95.64,0.7389605641365051,-1,-1,-1
3,0,530.40,263.06,99.53,334.36,0.999997615814209,-1,-1,-1
3,1,380.36,271.36,115.68,332.94,0.9999918937683105,-1,-1,-1
3,2,1015.42,238.37,118.32,406.70,0.9999892711639404,-1,-1,-1
3,3,876.25,152.77,221.69,643.01,0.9999821186065674,-1,-1,-1
3,7,787.64,328.61,43.28,120.50,0.9998283386230469,-1,-1,-1
3,5,729.99,321.74,51.65,135.25,0.9997065663337708,-1,-1,-1
3,4,-168.99,-51.10,478.43,1283.59,0.9995579123497009,-1,-1,-1
3,6,868.25,255.14,88.99,307.51,0.9995489716529846,-1,-1,-1
3,8,1369.87,321.85,44.46,130.78,0.9993106126785278,-1,-1,-1
3,9,688.58,332.77,41.13,130.06,0.9992535710334778,-1,-1,-1
3,12,1852.01,337.83,35.46,111.12,0.9968189001083374,-1,-1,-1
3,11,1318.96,337.39,36.84,108.30,0.9961197376251221,-1,-1,-1
3,10,839.46,333.04,47.49,113.73,0.9946086406707764,-1,-1,-1
