1,1,871.53,140.25,245.67,641.15,0.9207093715667725,-1,-1,-1
1,2,537.71,268.51,104.74,315.09,0.893761932849884,-1,-1,-1
1,3,-0.57,-38.93,350.52,1232.72,0.8437780737876892,-1,-1,-1
1,4,391.86,274.53,108.88,315.59,0.746464192867279,-1,-1,-1
1,5,1012.65,250.23,123.25,385.68,0.680291473865509,-1,-1,-1
1,6,791.71,322.80,46.39,129.92,0.5685963034629822,-1,-1,-1
1,7,744.42,319.10,48.42,135.52,0.47764402627944946,-1,-1,-1
2,1,873.46,142.40,240.36,652.41,0.8968847393989563,-1,-1,-1
2,3,-3.77,-26.37,348.39,1236.11,0.8488253355026245,-1,-1,-1
2,4,386.44,271.55,112.53,321.95,0.8335243463516235,-1,-1,-1
2,2,533.45,270.68,97.75,312.59,0.8162199258804321,-1,-1,-1
2,5,1010.51,248.87,120.23,387.75,0.7639408111572266,-1,-1,-1
2,7,687.07,338.00,45.26,119.57,0.5174951553344727,-1,-1,-1
2,6,788.08,321.02,48.79,133.27,0.48918768763542175,-1,-1,-1
2,8,732.65,319.58,54.84,145.38,0.4423381984233856,-1,-1,-1
2,9,864.70,258.49,110.50,306.99,0.34816646575927734,-1,-1,-1
3,1,862.79,145.68,244.14,652.11,0.9495723843574524,-1,-1,-1
3,2,531.52,271.71,94.91,314.88,0.8685824871063232,-1,-1,-1
3,3,-2.62,-33.86,321.08,1282.21,0.787632942199707,-1,-1,-1
3,4,376.90,276.84,110.87,321.55,0.7104306817054749,-1,-1,-1
3,5,1007.50,248.06,121.26,391.03,0.6766096949577332,-1,-1,-1
3,8,731.12,318.15,49.90,139.39,0.5143719911575317,-1,-1,-1
3,6,784.12,325.22,46.38,124.97,0.5016846656799316,-1,-1,-1
3,7,686.28,339.20,43.81,116.29,0.3812509775161743,-1,-1,-1
4,1,866.25,144.38,238.71,650.78,0.9216560125350952,-1,-1,-1
4,2,526.91,266.38,97.75,320.51,0.8855509161949158,-1,-1,-1
4,4,370.82,265.80,115.99,330.64,0.878112256526947,-1,-1,-1
4,3,-4.04,-45.45,296.58,1274.45,0.8125006556510925,-1,-1,-1
4,5,1008.14,246.18,119.48,393.13,0.731162428855896,-1,-1,-1
4,6,782.61,323.50,46.68,124.00,0.6662623882293701,-1,-1,-1
4,8,730.70,317.39,51.32,137.32,0.5516460537910461,-1,-1,-1
4,7,685.79,334.57,44.65,118.61,0.315181702375412,-1,-1,-1
4,10,855.72,262.68,103.84,305.73,0.575370728969574,-1,-1,-1
4,11,837.27,315.09,47.96,134.82,0.3326549530029297,-1,-1,-1
5,1,869.75,147.25,226.34,646.51,0.9453051686286926,-1,-1,-1
5,4,365.28,263.00,117.38,334.90,0.8770655989646912,-1,-1,-1
5,2,518.33,267.71,98.32,319.07,0.8195779919624329,-1,-1,-1
5,3,-3.56,-98.23,288.81,1351.92,0.7600683569908142,-1,-1,-1
5,6,779.48,324.81,47.33,122.60,0.7344915866851807,-1,-1,-1
5,5,1000.41,240.20,122.95,410.97,0.7330805063247681,-1,-1,-1
5,10,853.19,259.30,108.64,312.06,0.5709275603294373,-1,-1,-1
5,8,728.98,316.39,51.02,135.95,0.5654256343841553,-1,-1,-1
5,11,836.64,316.02,47.32,131.31,0.5177108645439148,-1,-1,-1
5,7,679.65,333.84,44.88,118.57,0.40609481930732727,-1,-1,-1
5,12,1834.64,332.15,45.93,126.19,0.3774142563343048,-1,-1,-1
6,1,875.09,151.68,212.07,640.03,0.9465985894203186,-1,-1,-1
6,2,515.77,266.64,100.50,323.97,0.8726934790611267,-1,-1,-1
6,4,356.02,262.48,120.10,339.12,0.8232449889183044,-1,-1,-1
6,10,851.87,258.11,106.03,311.07,0.8009350895881653,-1,-1,-1
6,5,1000.55,240.17,122.27,413.83,0.7545576095581055,-1,-1,-1
6,3,-5.85,-121.34,267.60,1427.81,0.7015377283096313,-1,-1,-1
6,6,778.57,323.19,47.99,127.90,0.6885069012641907,-1,-1,-1
6,8,719.32,318.03,50.68,136.46,0.5615857839584351,-1,-1,-1
